name
vaɒdən
joɒ
lan
gʁɔn
sdøu
muðɒ
smuðs
san
bjaɒ
fjɛl
bɑgə
sgɛɒ
klebə
slɛdə
mɑ:g
dæ:l
ø:
fasdlan
sdʁɑn
bʁɛð
køsd
hu:lə
van
hɑu
sø:
sdelheð
ʁu:
sgɔm
oseæ:n
sø:
ensø:
bɔgd
lagu:nə
ʁɛu
kɑb
bøljə
ti:ðəvanə
lɑuvanə
hɒjvanə
floð
sdʁœm
bɛg
viɒuɛl
kilə
bʁœn
svɑmb
vanfal
sgɒu
tʁɛ:
tʁɛ:
sde:n
klebə
joɒsgɛlv
heəl
so:l
mɔ:nə
sdjaɒnə
ly:n
toɒdn
ly:nslæ:
toɒdəŋkelə
sdɒ:m
ʁɑjnbu:ə
ly:s
mœɒgə
sgygə
du:
lɔfd
ven
sgy:
tɔ:uə
ʁɑjn
sne:
i:s
vɛɒ
il
flɑmə
ʁɒj
asgə
gløð
bʁanə
bʁanə
antɛnə
uðʁyðə
tɛnsdeg
bʁanə
tʁakɔl
mɛnsgə
man
kvenə
manli
kvenəli
dʁaŋ
ɔŋ
man
pi:ə
ɔŋ
kvenə
bɑ:n
sbɛðbɑ:n
man
ɛgdəman
ko:nə
husdʁu
gifdə
sɑj
gifdɒmɔ:l
bʁœlɒb
sgelsmisə
fæ:ðɒ
fɑ:
mo:ðɒ
moɒ
fɒɛldʁɒ
gifd
man
gifd
kvenə
sœn
dadɒ
ɑukɒm
bʁoðɒ
bʁoɒ
sdo:ɒbʁoɒ
liləbʁoɒ
søsdɒ
sdo:ɒsøsdɒ
liləsøsdɒ
søsgənə
tvileŋə
bɛsdəfɑ:
gɑməl
man
bɛsdəmoɒ
gɑməl
kvenə
sœnəsœn
dadɒsœn
sœnədadɒ
dadɒdadɒ
ɔŋgəl
mɒ:bʁoɒ
fɑ:bʁoɒ
tandə
mɒsdɒ
fasdɒ
nevø
niɛ:sə
søsgənəbɑ:n
fɒfɛðɒ
ɛfdɒkɒmɒɒ
svi:ɒfɑ:
svi:ɒfɑ:
svi:ɒmoɒ
svi:ɒmoɒ
svi:ɒsœn
svi:ɒsœn
svi:ɒdadɒ
svi:ɒdadɒ
sdeðfæ:ðɒ
sdefɑ:
sdemoɒɒ
sdemoɒ
sdɛðsœn
sdɛðdadɒ
fɒɛldʁlø:s
ɛŋgə
ɛŋgəman
slɛgdneŋə
familjə
jɑj
du
han
hun
de
vi
vi
vi
i
di
dyɒ
han
hun
kʁɛatu:ɒ
gʁasə
hyɒdə
sdal
kvɛ:
tyɒ
ɒgsə
ko:
kalv
fɒ:
vɛðɒ
mo:ðɒfɒ:
lɑm
ɒnə
so:
gʁi:s
geð
bɔg
kið
hɛsd
heŋsd
hɒbə
føl
ɛsəl
muldyɒ
mulɛ:səl
fjeɒkʁɛ:
hæ:nə
hœ:nə
kyleŋ
gɔ:s
an
ʁɛ:ðə
fu:l
mɔ:uə
hɑjʁ
œɒn
hø:
gʁi:b
flɑuɒmu:s
papɑuɒjə
kʁɑ:uə
du:ə
u:lə
hun
hɑ:ɑ
kad
ɒbosɔm
mu:s
ʁɒdə
fesg
fenə
fesgəsgɛ:l
gɛlə
musleŋ
hɑj
mɑ:svi:n
dɛlfi:n
væ:l
ʁɒgə
faɒsgvansɔ:l
ulv
lø:uə
bjœɒn
ʁɛu
jɒ:d
æ:bə
eləfand
kame:l
ensɛgd
lu:s
lu:səɛ:g
lɒbə
tu:səbe:n
sgɒpio:n
kɑgɒlɑg
my:ɒ
eðɒkɒb
sbenəlvɛu
bi:
bivɒgs
biku:bə
vɛbs
flu:ə
myg
mɒsgito
oɒm
slɑŋə
sno:
lysbelə
sɒmɒfu:l
gʁashɒbə
snɑjl
fʁœ:
fiɒbe:n
kʁokodiə
sgelpaðə
lɛ:əmə
kʁɒb
huð
sgen
køð
hɒ:
sgɛ:g
hɒ:
sgɑmhɒ:
sgɛ:l
bloð
ɒ:ɒ
be:n
knɒuən
ʁibe:n
hoɒn
hæ:lə
svəns
ʁœg
ʁœgʁɑ:ð
ho:əð
teneŋ
ho:əðsgal
jaɒnəsgal
jaɒnə
ansegd
panə
kɛ:bə
ken
hæ:ə
ɒjə
ɒjənbʁy:n
ɒjəlɔu
ɒjənhɒ:
bleŋgə
ø:ɒ
ø:ɒfleb
ø:ɒɛvɒgs
nɛ:sə
nɛ:səboɒ
sli:mhenə
mɔn
snæ:bəl
lɛ:bə
tɔŋə
tan
tankøð
kentan
hals
nɑgə
hals
sdʁu:bə
sgulɒ
sgulɒblað
nɒjləbe:n
ɑ:m
ɑ:mhu:lə
albu:ə
hɒnleð
hɒn
hɒnflæ:ðə
feŋɒ
tɒməlfeŋɒ
feŋɒnɑjl
klo:
be:n
lɒ:
lɛ:g
knɛ:
foð
ɑŋgəl
hɛ:l
foðɑutʁœg
tɔ:
veŋə
fjeðɒ
fjeɒ
bʁœsd
bʁœsd
bʁœsdvɒ:də
yuɒ
nɑulə
jaɒdə
lɔŋɒ
le:vɒ
ny:
mi:ld
mæ:uə
envɒlə
tɑjlə
hɒfdə
bɑude:l
mo:ðɒliu
tɛsdegəl
pɛnis
ɒnə
ɒnə
gæ:bə
heg
ho:sdə
nysə
sveð
sbødə
bʁagə
sɑj
bi:ðə
slegə
sɑulə
sɒuə
snɒ:gə
dʁœmə
vɛə
vɔunə
vɔ:uə
fjaɒdə
fesə
tesə
pisə
sgi:ðə
sgid
mɒj
hæ:uə
sɑmlɑjə
ʁœsdə
bæ:ðə
ɑulə
fø:d
gʁɑvið
svɑŋɒ
ɔnfɑŋə
le:uə
le:uənə
i
li:uə
liu
dø:
døð
dʁɔgnəð
dʁɛ:bə
li:
begʁɑ:uə
gʁɑ:u
sdaɒg
mɛgdi
kʁɑfdi
svæ:
ʁɑsg
sɔn
hɛlbʁɛð
sɔnheð
sy:
sy:dɒm
fe:bɒ
kʁɒb
fɒkø:ləlsə
sɒ:
kvɛsdəlsə
hɛ:uəlsə
klø:
bɒblə
bu:lə
matʁjə
ɒ:
hɛlbʁɛ:ðə
lɛ:ə
lɛ:ə
medisi:n
lɛ:əmiðəl
gifd
tʁad
vi:lə
dɒuən
sgaləð
hald
lɑm
døu
sdɔm
blen
dʁɔgən
ful
nɒjən
bɑ:
sbi:sə
mað
fø:ðə
sbi:sə
kɒgd
ʁɔ:
mo:ðən
gʁœn
ʁɒðən
dʁɛgə
hɔŋɒ
hɔŋɒsnøð
tœɒsd
su:ə
di:ə
tyggə
søŋgə
kvɛ:lə
kɔ:uə
læ:uə
mað
kɔ:uə
sde:ə
bæ:ə
ɒun
gʁy:ðə
pɒdə
ke:ðəl
panə
fað
talaɒgən
sgɔ:l
kʁɔgə
kɒb
ɔnɒkɒb
sge:
kniu
gɑfəl
tɑŋ
mɒltið
mɒ:ɒnmað
fʁokɒsd
medda
ɑfdənsmað
sgʁalə
si:
segdə
sgʁɑ:bə
blanə
bʁœð
dɑj
ɛldə
me:l
mæ:lə
mølə
kvaɒn
mɒ:dɒ
sdø:ðɒ
køð
pølsə
sɔbə
gʁœnsæ:ɒ
bœnə
kɑtɒfəl
fʁɔgd
bɔnd
fi:ən
dʁu:ə
nøð
oliuən
o:ljə
fed
sald
pəbɒ
ʁœð
pəbɒ
hɒneŋ
sɔgɒ
mɛlg
malgə
ɔsd
smœɒ
dʁɛg
mjøð
vi:n
øl
ɛ:g
ɛgəblɒmə
tæ:ə
pɔ
beklɛðneŋ
klɛ:ðɒ
sgʁaðɒ
klɛ:ðə
tɒj
ul
læ:ɒð
lenəð
høɒ
bɒmul
selgə
fild
pɛls
lɛðɒ
sbenə
te:n
vɛ:uə
vɛ:uəsdo:l
sy:
nɔ:l
sy:l
tʁɔð
fɑ:uə
mandɛl
pɒnkjo
kjo:lə
fʁɑgə
sgjoɒdə
kʁɑ:uə
fleb
sgœɒd
bɔgsɒ
bɛŋklɛ:ðɒ
sdʁœmbə
sɒg
sgo:
sdœulə
sgomɑ:ɒ
had
hu:ə
kasgəð
bɛldə
hansgə
sløɒ
lɒmə
knɑb
nɔ:l
smøgə
juvəl
ʁɛŋ
ɑ:mbɒn
halsbɒn
paɒlə
ø:ɒnʁɛŋ
ho:əðbeklɛðneŋ
tatove:ʁeŋ
lɒmətøɒklɛ:ðə
hɒnklɛ:ðə
kɑm
bœɒsdə
flɛdə
bɑbeɒkniu
salvə
sɛ:bə
sbɑjl
bo:
hu:s
hydə
hæ:uəhu:s
tɛld
gɒ:
fɒsɑmleŋshu:s
væ:ɒlsə
ʁɔm
dœɒ
dœɒ
sdɒlbə
lɔ:s
dœɒ
kleŋgə
nɒjlə
vendu
gɔl
muɒ
vɛ:g
ilsdɛð
ɒun
sgɒ:sdən
sdi:ə
sɛŋ
pu:ðə
tɛbə
sdo:l
boɒ
lɑmbə
ly:s
hylə
tʁu:
tæ:
sdʁɔtæ:
ʁygɔ:s
sbɛɒ
sbɑ:ɑ
bjɛlgə
pɛ:l
boɒ
bu:ə
mu:ɒ
tɑjl
mɒ:dɒ
laɒtəl
lanman
bɔnə
mɑ:g
æ:ɒ
hæ:uə
dyɒgə
hɑjn
gʁœfd
plɒjə
plɒuu
fu:ɒ
gʁɑ:uə
sbæ:ðə
sgɒul
hɑgə
gʁɛ:b
gɑfəl
ʁi:uə
sɒ
fʁœ:
slɔ:
mɑjə
sɑjl
le:
taɒsgə
lo:
høsd
gʁœ:ðə
koɒn
ve:ðə
byg
ʁu:
hɑuɒ
mɑjs
ʁi:s
gʁas
hø:
plandə
uɒd
plandə
ʁoð
gʁɛ:n
blað
løu
blɒmsd
tʁɛ:
e:
bø:
biɒg
fyɒ
gʁɑn
æ:ɒn
vi:n
ʁɑŋgə
vi:n
sdɒg
tobɑg
ʁy:ə
pi:bə
tʁɛsdɔb
tʁɛsdɑə
gɑfəlgʁɛ:n
bɑ:g
sɑfd
palmə
tʁɛ:
kokɔsnøð
sitʁo:n
banantʁɛ:
søðkɑtɒfəl
gʁasgɑ
gʁasgɑ
bɑmbus
sɔgɒʁœɒ
nɛlə
svɑmb
gœ:ɒ
ɑ:bɑjdə
bɒjə
fɒlə
benə
lø:sə
ɒb
kɛ:ðə
lɛŋgə
ʁɛ:b
tɒu
snoɒ
knu:ðə
slɔ:
slɔ:
mɛð
nɛ:uə
sgɛ:ɒ
hɔgə
fɛlə
sgɛ:ɒ
sdegə
kniu
sɑgs
øgsə
øgsə
bʁyðə
bʁagə
knɛgəð
sbaldə
klø:uə
sbledə
ʁi:uə
flɔ:
gni:ðə
sdʁagə
sbɛnə
tʁagə
dʁɑ:uə
bʁɛ:ðə
uð
sdʁœ:
hɛŋə
ɒb
tʁœgə
pʁasə
pʁasə
vʁi:ðə
hɛlə
gy:ðə
sgɛŋgə
vasgə
tvɛdə
fɑjə
kɔsd
vaɒgtɒj
ʁɛðsgæ:b
tœmɒ
bygə
bo:ɒ
uðhu:lə
sæ:u
hɑmɒ
sœm
li:m
smeð
sme:ðə
ɑmbɒld
sdø:bə
gul
søl
kɒuɒ
bʁɒŋsə
jaɒn
bly:
ti:n
bleg
pɒdəmæ:ɒ
fɒ:mə
danə
leɒ
glas
flɛdə
kuɒu
mɒdə
dɛgə
vefdə
vefdə
uðhɔgə
beləðhɔgɒ
sdæ:tu:ə
mɑjsəl
mæ:leŋ
fɑ:uə
mæ:lə
bevɛ:ə
ʁœ:ɒ
vɛnə
dʁɑjə
sno:
venə
svø:bə
veglə
ʁulə
tæ:bə
dʁɑjə
sdɔ:
ɒb
løfdə
hɛ:uə
falə
dʁœbə
kasdə
gʁi:bə
ʁœsdə
fly:ðə
ʁɛnə
søŋgə
sɛŋgə
fly:ðə
svœmə
døgə
sbʁɒjdə
sɑjlə
fly:uə
blɛ:sə
kʁy:bə
kʁɑulə
knɛ:lə
seðə
pɔ
hɔg
gli:ðə
hɒbə
sbʁɛŋə
sbɑ:gə
dansə
gɔ:
heŋgə
haldə
lø:bə
gɔ:
fɑ:ɑ
gɔ:
ɒb
kladʁɒ
gɔ:
neð
gɔ:
uð
kɒmə
kɒmə
tebæ:ə
gɔ:
bɒ:d
fɒsvenə
fløgdə
fly:
føljə
fɒføljə
ankɒmə
nɔ:
naɒmə
sɑj
entʁaðə
bɛ:ɒ
bɛ:ɒ
i
hɒnən
bɛ:ɒ
pɔ
sgulɒɒn
bɛ:ɒ
pɔ
ho:ðəð
bɛ:ɒ
ɔnɒ
ɑ:mən
bʁɛŋə
sɛnə
le:ðə
fø:ɒ
dʁi:iuə
ʁi:ðə
sgɔbə
sdø:ðə
vɑj
sdi:
bʁo:
vɒun
ju:l
ɑgsəl
ɔu
sgi:b
bɔð
kano
uðlɛ:gɒ
flɔ:ðə
ɒ:ɒ
pagaj
ʁo:
sdyɒ
ʁoɒ
masd
sɑjl
ɑŋgɒ
hɑun
lanə
hæ:uə
ɑjə
besiðə
tæ:ə
gʁi:bə
hɒlə
fɔ:
behɒlə
teŋ
gi:uə
gi:uə
tebæ:ə
bevɑ:ɑ
passə
pɔ
ʁɛðə
fʁalsə
ø:ðəlɛgə
sgæ:ðə
besgæ:ðiə
sø:ə
le:ðə
ɛfdɒ
fenə
hidə
tæ:bə
løslæ:ðə
slebə
lø:s
pɛŋə
mønd
ʁi:
fadi
tegɒ
gaɒi
lɔ:nə
lɔ:nə
sgylə
gɛl
betæ:lə
ʁɑjnsgæ:b
ʁɑjneŋ
sgad
hy:ɒ
lœn
betæ:leŋ
tjɛ:nə
kø:bə
sɛljə
hanlə
køman
tɒ:u
mɑ:gəð
butig
fɒ:ʁadneŋ
pʁi:s
dyɒ
bili
de:lə
mɛð
vɑjə
ɛfdɒ
bæ:
veð
si:ðən
a
ne:ðə
fœɒ
fɒ
enə
u:ðə
ɔnɒ
ɒbə
ɒuənpɔ:
plas
sdɛð
sɛdə
sdelə
lɛə
seðə
legə
sdɔ:
bli:iuə
ʁasdɒ
sɑmlə
sɑmlə
ɒb
ho:bə
ɒb
fɒbenə
fɒe:nə
sgeə
að
sgeə
de:lə
ɔ:bnə
lɔgə
ɒb
lɔgə
tel
lɔgə
dɛgə
sgju:lə
gɛmə
hɒj
læ:u
tɒb
sbes
bɔn
ɛnə
sbes
kand
ʁɑn
si:ðə
medɒsd
mɛləmsd
medə
hɒjʁɒ
vɛnsdʁɒ
nɛɒ
lɑŋd
fjaɒnd
øsd
vɛsd
noɒ
syð
vɒgsə
mɔ:lə
fɑun
sdoɒ
lilə
smɔ:
lɑŋ
sdoɒ
hɒj
kɒ:d
bʁɛð
við
snɛ:uɒ
smal
tyg
tøn
dy:b
gʁɔn
flæ:ð
liə
ʁad
kʁɔm
kʁɔ:uəð
kʁɔu
hæ:ə
jœɒnə
kɒ:s
kʁys
fiɒkand
ʁɔn
kʁɛ:s
klo:ðə
ku:lə
linjə
hɔl
li:nənə
liə
fɒɑndʁɒ
sgifdə
vɛgslə
nɔl
enŋənteŋ
e:n
to:
tʁɛ:
fi:ɒ
fɛm
sɛgs
syu
ɔ:də
ni:
ti:
ɛlvə
tɒl
fɛmdən
ty:uə
hunʁɒðə
tu:səə
tɛlə
vɛɒ
en
vɛɒ
al
alə
mɑjən
mɑŋə
mɒ
fle:ɒ
led
fɔ:
nɒg
nɔəð
mɛŋdə
ful
tɒm
de:l
hal
ale:nə
e:nəsdə
kɔn
blɒd
fœɒsd
sisd
anən
pɑ
to:
gɑŋə
tʁɛðjə
tʁɛ:
gɑŋə
tið
alɒ
ny:
ɔŋ
gɑməl
tiðli
se:nd
nu
sdʁɑgs
huɒdi
lɑŋsɒm
sgønə
sɑj
hasdə
i:lə
fɒseŋgə
begønə
begønəlsə
vɑ:ɑ
ɛnə
sludneŋ
ɛnə
sludə
a
sludə
ɒbhø:ɒ
faɒdi
altið
ɒfdə
tid
ɔnɒtiðən
snɑ:d
lɑŋtiðs
aldʁi
igɛn
adɒ
dæ:
nad
dɑugʁy:
mɒ:ɒn
medda
ɛfdɒmedda
ɑfdən
i
dæ:
i
mɒ:ɒn
i
ɒuɒmɒ:ɒn
i
gɒ:
i
fɒ:gɒ:s
ti:mə
uɒ
klɒə
u:ə
