name
vɛlt
e:rdə
lant
e:rdə
bo:dən
ʃtaʊp
ʃlam
drɛk
zant
bɛrk
hy:gəl
klɪpə
e:be:nə
flɛçə
fɛlt
ta:l
ɪnzəl
fɛstlant
u:fɐ
ʃtrant
gəʃta:də
hø:lə
vaɐ
me:r
ze:
me:rəsʃtɪlə
flaʊtə
das
bəve:ktə
me:r
di:
raʊə
ze:
ʃaʊm
o:tse:a:n
vɛltme:r
ze:
me:rbu:zən
gɔlf
baɪ
bu:xt
la:gu:nə
rɪf
landtsʊŋə
kap
vɛlə
vo:gə
gətsaɪtən
ɛbə
flu:t
flʊs
ʃtro:m
bax
ʃtru:dəl
vɪrbəl
kvɛlə
brʊnən
zʊmpf
mo:rast
vasɐfa
valt
baʊm
hɔlts
ʃtaɪn
fɛls
e:rtbe:bən
hɪməl
zɔnə
mo:nt
ʃtɛɐn
blɪts
dɔnɐ
blɪtsʃla:k
ʃtʊrm
re:gənbo:gən
lɪçt
fɪnstɛrnɪs
dʊŋkəlhaɪt
ʃatən
taʊ
lʊft
vɪnt
vɔlkə
ne:bəl
re:gən
ʃne:
aɪz
vɛtɐ
fɔʏɐ
flamə
lo:ə
raʊx
aʃə
glu:t
brɛnən
brɛnən
antsʏndən
anʃtɛkən
aʊslœʃən
ʃtraɪçhɔlts
tsʏnthɔlts
brɛnhɔlts
hɔltsko:lə
mɛnʃ
man
fraʊ
vaɪp
mɛnlɪç
vaɪplɪç
jʊŋə
kna:bə
jʊŋə
jʊŋɐ
man
jʏŋlɪŋ
mɛ:tçən
mɛ:tçən
kɪnt
zɔʏklɪŋ
bɛ:bi:
man
e:əman
gaə
gəma:l
fraʊ
e:ɛfraʊ
gati:n
gəma:lɪn
haɪra:tən
haɪra:t
e:ə
ho:xtsaɪt
ʃaɪdʊŋ
e:əʃaɪdʊŋ
fa:tɐ
mʊtɐ
ɛltɐn
e:əman
fɛrhaɪra:tətɐ
man
e:ɛfraʊ
fɛrhaɪra:tətə
fraʊ
zo:n
tɔxtɐ
kɪnt
bru:dɐ
ɛltrɐ
bru:dɐ
gro:sɐ
bru:dɐ
jʏŋɐɐ
bru:dɐ
klaɪnɐ
bru:dɐ
ʃvɛstɐ
ɛltərə
ʃvɛstɐ
gro:sə
ʃvɛstɐ
jʏŋərə
ʃvɛstɐ
klaɪnə
ʃvɛstɐ
gəʃvɪstɐ
tsvɪlɪŋə
gro:sva:tɐ
altɐ
graɪs
gro:smʊtɐ
altə
graɪzɪn
ɛnkəl
ɛnkəli:n
ɔnkəl
o:aɪm
ɔnkəl
o:aɪm
ɔnkəl
o:aɪm
tantə
ba:zə
mu:mə
tantə
tantə
nəfə
nɪçtə
fe:tɐ
ku:zi:nə
