confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk,word_pk
,Phonemic,,,2-280-127-3,{},,imik,3932,3430,3014
,Phonemic,,,2-310-127-1,{},,mees,3929,3429,3896
,Phonemic,,,2-310-127-3,{},,abikaasa,3930,3429,3852
,Phonemic,,,2-320-127-1,{},,naine,3927,3428,3610
,Phonemic,,,2-320-127-3,{},,abikaasa,3928,3428,3852
,Phonemic,,,2-330-127-1,{},,abielluma,3926,3427,3800
,Phonemic,,,2-340-127-1,{},,abielu,3923,3426,2694
,Phonemic,,,2-340-127-3,{},,pulmad,3924,3426,3980
,Phonemic,,,2-340-127-5,{},,laulatus,3925,3426,3641
,Phonemic,,,2-341-127-1,{},,abielulahutus,3922,3425,4134
,Phonemic,,,2-350-127-1,{},,isa,3921,3424,2758
,Phonemic,,,2-360-127-1,{},,ema,3920,3423,2839
,Phonemic,,,2-370-127-1,{},,wanemad,3919,3422,3605
,Phonemic,,,2-380-127-1,{},,abielumees,3918,3421,2645
,Phonemic,,,2-390-127-1,{},,abielunaine,3917,3420,3015
,Phonemic,,,2-410-127-1,{},,poeg,3916,3419,4095
,Phonemic,,,2-420-127-1,{},,tütar̃,3915,3418,3875
,Phonemic,,,2-430-127-1,{},,yær̃eltuliya,3914,3417,2770
,Phonemic,,,2-440-127-1,{},,wend,3913,3416,2730
,Phonemic,,,2-444-127-1,{},,wanem wend,3912,3415,3018
,Phonemic,,,2-445-127-1,{},,noor̃em wend,3911,3414,2688
,Phonemic,,,2-450-127-1,{},,əde,3910,3413,3088
,Phonemic,,,2-454-127-1,{},,wanem əde,3909,3412,2978
,Phonemic,,,2-455-127-1,{},,noor̃em əde,3908,3411,3884
,Phonemic,,,2-456-127-1,{},,əed-wennad,3907,3410,3990
,Phonemic,,,2-458-127-1,{},,kaksikud,3906,3409,3505
,Phonemic,,,2-460-127-1,{},,wanaisa,3905,3408,3235
,Phonemic,,,2-461-127-1,{},,wanamees,3904,3407,3338
,Phonemic,,,2-470-127-1,{},,wanaema,3903,3406,3667
,Phonemic,,,2-471-127-1,{},,wana naine,3902,3405,2659
,Phonemic,,,2-480-127-1,{},,poyapoeg,3900,3404,4149
,Phonemic,,,2-480-127-3,{},,tütr̃epoeg,3901,3404,3414
,Phonemic,,,2-490-127-1,{},,poyatütar̃,3898,3403,3004
,Phonemic,,,2-490-127-3,{},,tütr̃etütar̃,3899,3403,3277
,Phonemic,,,2-510-127-1,{},,onu,3897,3402,3224
,Phonemic,,,2-511-127-1,{},,onu,3896,3401,3224
,Phonemic,,,2-512-127-1,{},,lell,3895,3400,4043
,Phonemic,,,2-520-127-1,{},,tædi,3894,3399,2860
,Phonemic,,,2-521-127-1,{},,tædi,3893,3398,2860
,Phonemic,,,2-522-127-1,{},,sətse,3892,3397,2994
,Phonemic,,,2-530-127-1,{},,wennapoeg,3890,3396,3698
,Phonemic,,,2-530-127-3,{},,əepoeg,3891,3396,3951
,Phonemic,,,2-540-127-1,{},,wennatütar̃,3888,3395,3379
,Phonemic,,,2-540-127-3,{},,əetütar̃,3889,3395,3283
,Phonemic,,,2-550-127-1,{},,nəbu,3887,3394,3375
,Phonemic,,,2-560-127-1,{},,esiwanemad,3886,3393,3396
,Phonemic,,,2-570-127-1,{},,yær̃glased,3885,3392,4067
,Phonemic,,,2-610-127-1,{},,æi,3884,3391,3621
,Phonemic,,,2-611-127-1,{},,æi,3883,3390,3621
,Phonemic,,,2-620-127-1,{},,æmm,3882,3389,3439
,Phonemic,,,2-621-127-1,{},,æmm,3881,3388,3439
,Phonemic,,,2-630-127-1,{},,wæimees,3880,3387,3206
,Phonemic,,,2-631-127-1,{},,wæimees,3879,3386,3206
,Phonemic,,,2-640-127-1,{},,minia,3878,3385,3731
,Phonemic,,,2-641-127-1,{},,minia,3877,3384,3731
,Phonemic,,,2-710-127-1,{},,wəər̃asisa,3876,3383,2790
,Phonemic,,,2-720-127-1,{},,wəər̃asema,3875,3382,3289
,Phonemic,,,2-730-127-1,{},,wəər̃aspoeg,3874,3381,4063
,Phonemic,,,2-740-127-1,{},,wəər̃astütar̃,3873,3380,2859
,Phonemic,,,2-750-127-1,{},,or̃b,3872,3379,3100
,Phonemic,,,2-760-127-1,{},,lesk ~ lesknaine,3871,3378,2715
,Phonemic,,,2-770-127-1,{},,lesk ~ leskmees,3870,3377,2996
,Phonemic,,,2-810-127-1,{},,sugulased,3869,3376,2734
,Phonemic,,,2-820-127-1,{},,per̃ekond,3868,3375,4201
,Phonemic,,,2-910-127-1,{},,mina,3867,3374,3712
,Phonemic,,,2-920-127-1,{},,sina,3866,3373,3868
,Phonemic,,,2-930-127-1,{},,tema ~ ta,3865,3372,2922
,Phonemic,,,2-940-127-1,{},,meie ~ me,3864,3371,3983
,Phonemic,,,2-950-127-1,{},,teie ~ te,3863,3370,3397
,Phonemic,,,2-960-127-1,{},,nemad ~ nad,3862,3369,3810
,Phonemic,,,3-110-127-1,{},,loom,3861,3368,3718
,Phonemic,,,3-120-127-1,{},,isane,3860,3367,3029
,Phonemic,,,3-130-127-1,{},,emane,3859,3366,3967
,Phonemic,,,3-150-127-1,{},,kar̃iloomad,3858,3365,3753
,Phonemic,,,3-160-127-1,{},,kar̃yamaa,3857,3364,3996
,Phonemic,,,3-180-127-1,{},,kar̃yus,3856,3363,4142
,Phonemic,,,3-190-127-1,{},,laut,3854,3362,3478
,Phonemic,,,3-190-127-3,{},,tall,3855,3362,3164
,Phonemic,,,3-200-127-1,{},,kar̃iloomad,3853,3361,3753
,Phonemic,,,3-210-127-1,{},,pull,3851,3360,3421
,Phonemic,,,3-210-127-3,{},,sənn,3852,3360,2676
,Phonemic,,,3-220-127-1,{},,hær̃g,3850,3359,3929
,Phonemic,,,3-230-127-1,{},,lehm,3849,3358,4089
,Phonemic,,,3-240-127-1,{},,wasikas,3848,3357,2853
,Phonemic,,,3-250-127-1,{},,lammas,3847,3356,2793
,Phonemic,,,3-260-127-1,{},,oinas,3845,3355,3497
,Phonemic,,,3-260-127-3,{},,yæær̃,3846,3355,3033
,Phonemic,,,3-280-127-1,{},,utt,3843,3354,3811
,Phonemic,,,3-280-127-3,{},,(ema)lammas,3844,3354,3863
,Phonemic,,,3-290-127-1,{},,woon,3841,3353,3269
,Phonemic,,,3-290-127-3,{},,(lamba)tall,3842,3353,4010
,Phonemic,,,3-320-127-1,{},,kult,3840,3352,2862
,Phonemic,,,3-340-127-1,{},,emis,3839,3351,3031
,Phonemic,,,3-350-127-1,{},,pər̃sas,3838,3350,2677
,Phonemic,,,3-360-127-1,{},,kits,3837,3349,4030
,Phonemic,,,3-370-127-1,{},,sokk,3836,3348,3118
,Phonemic,,,3-380-127-1,{},,kitsetall,3835,3347,4025
,Phonemic,,,3-410-127-1,{},,hobune,3834,3346,3942
,Phonemic,,,3-420-127-1,{},,tækk,3833,3345,3917
,Phonemic,,,3-440-127-1,{},,mær̃a,3832,3344,3640
,Phonemic,,,3-450-127-1,{},,war̃ss,3831,3343,3149
,Phonemic,,,3-460-127-1,{},,eesel,3830,3342,3021
,Phonemic,,,3-470-127-1,{},,muul,3829,3341,4069
,Phonemic,,,3-500-127-1,{},,kodulind,3828,3340,2651
,Phonemic,,,3-520-127-1,{},,kukk,3827,3339,4108
,Phonemic,,,3-540-127-1,{},,kana,3826,3338,3194
,Phonemic,,,3-550-127-1,{},,kanapoeg,3825,3337,3148
,Phonemic,,,3-560-127-1,{},,hani,3824,3336,2918
,Phonemic,,,3-570-127-1,{},,par̃t,3823,3335,3837
